date,player_team,value,pk,rank,player,team
2025-04-01,colepalmer_chelsea,14.0,3.0,6.0,Cole Palmer,Chelsea
2025-04-01,yoanewissa_brentford,14.0,0.0,7.0,Yoane Wissa,Brentford
2025-04-01,matheuscunha_wolves,13.0,0.0,8.0,Matheus Cunha,Wolves
2025-04-01,olliewatkins_astonvilla,13.0,2.0,9.0,Ollie Watkins,Aston Villa
2025-04-01,jeanphilippemateta_crystalpalace,12.0,2.0,10.0,Jean-Philippe Mateta,Crystal Palace
2025-04-01,justinkluivert_bournemouth,12.0,6.0,11.0,Justin Kluivert,Bournemouth
2025-04-01,jorgenstrandlarsen_wolves,10.0,0.0,12.0,Jorgen Strand Larsen,Wolves
2025-04-01,liamdelap_ipswichtown,10.0,2.0,13.0,Liam Delap,Ipswich Town
2025-04-01,rauljimenez_fulham,10.0,3.0,14.0,Raul Jimenez,Fulham
2025-04-01,brennanjohnson_tottenham,9.0,0.0,15.0,Brennan Johnson,Tottenham
2025-04-01,luisdiaz_liverpool,9.0,0.0,16.0,Luis Diaz,Liverpool
2025-04-01,nicolasjackson_chelsea,9.0,0.0,17.0,Nicolas Jackson,Chelsea
2025-04-01,codygakpo_liverpool,8.0,0.0,18.0,Cody Gakpo,Liverpool
2025-04-01,joaopedro_brighton,8.0,3.0,19.0,Joao Pedro,Brighton
2025-04-01,dannywelbeck_brighton,7.0,0.0,20.0,Danny Welbeck,Brighton
2025-04-01,jarrodbowen_westham,7.0,1.0,21.0,Jarrod Bowen,West Ham
2025-04-01,kevinschade_brentford,7.0,0.0,22.0,Kevin Schade,Brentford
2025-04-01,evanilson_bournemouth,6.0,0.0,23.0,Evanilson,Bournemouth
2025-04-02,mohamedsalah_liverpool,27.0,9.0,1.0,Mohamed Salah,Liverpool
2025-04-02,erlinghaaland_manchestercity,21.0,2.0,2.0,Erling Haaland,Manchester City
2025-04-02,alexanderisak_newcastleutd,20.0,2.0,3.0,Alexander Isak,Newcastle Utd
2025-04-02,chriswood_notthamforest,18.0,3.0,4.0,Chris Wood,Nott'ham Forest
2025-04-02,bryanmbeumo_brentford,16.0,5.0,5.0,Bryan Mbeumo,Brentford
2025-04-02,colepalmer_chelsea,14.0,3.0,6.0,Cole Palmer,Chelsea
2025-04-02,yoanewissa_brentford,14.0,0.0,7.0,Yoane Wissa,Brentford
2025-04-02,matheuscunha_wolves,13.0,0.0,8.0,Matheus Cunha,Wolves
2025-04-02,olliewatkins_astonvilla,13.0,2.0,9.0,Ollie Watkins,Aston Villa
2025-04-02,jeanphilippemateta_crystalpalace,12.0,2.0,10.0,Jean-Philippe Mateta,Crystal Palace
2025-04-02,justinkluivert_bournemouth,12.0,6.0,11.0,Justin Kluivert,Bournemouth
2025-04-02,liamdelap_ipswichtown,11.0,2.0,12.0,Liam Delap,Ipswich Town
2025-04-02,jorgenstrandlarsen_wolves,10.0,0.0,13.0,Jorgen Strand Larsen,Wolves
2025-04-02,rauljimenez_fulham,10.0,3.0,14.0,Raul Jimenez,Fulham
2025-04-02,brennanjohnson_tottenham,9.0,0.0,15.0,Brennan Johnson,Tottenham
2025-04-02,luisdiaz_liverpool,9.0,0.0,16.0,Luis Diaz,Liverpool
2025-04-02,nicolasjackson_chelsea,9.0,0.0,17.0,Nicolas Jackson,Chelsea
2025-04-02,codygakpo_liverpool,8.0,0.0,18.0,Cody Gakpo,Liverpool
2025-04-02,joaopedro_brighton,8.0,3.0,19.0,Joao Pedro,Brighton
2025-04-02,dannywelbeck_brighton,7.0,0.0,20.0,Danny Welbeck,Brighton
2025-04-02,evanilson_bournemouth,7.0,0.0,21.0,Evanilson,Bournemouth
2025-04-02,jarrodbowen_westham,7.0,1.0,22.0,Jarrod Bowen,West Ham
2025-04-02,kevinschade_brentford,7.0,0.0,23.0,Kevin Schade,Brentford
2025-04-05,mohamedsalah_liverpool,27.0,9.0,1.0,Mohamed Salah,Liverpool
2025-04-05,erlinghaaland_manchestercity,21.0,2.0,2.0,Erling Haaland,Manchester City
2025-04-05,alexanderisak_newcastleutd,20.0,2.0,3.0,Alexander Isak,Newcastle Utd
2025-04-05,chriswood_notthamforest,18.0,3.0,4.0,Chris Wood,Nott'ham Forest
2025-04-05,bryanmbeumo_brentford,16.0,5.0,5.0,Bryan Mbeumo,Brentford
2025-04-05,colepalmer_chelsea,14.0,3.0,6.0,Cole Palmer,Chelsea
2025-04-05,yoanewissa_brentford,14.0,0.0,7.0,Yoane Wissa,Brentford
2025-04-05,jeanphilippemateta_crystalpalace,13.0,2.0,8.0,Jean-Philippe Mateta,Crystal Palace
2025-04-05,matheuscunha_wolves,13.0,0.0,9.0,Matheus Cunha,Wolves
2025-04-05,olliewatkins_astonvilla,13.0,2.0,10.0,Ollie Watkins,Aston Villa
2025-04-05,justinkluivert_bournemouth,12.0,6.0,11.0,Justin Kluivert,Bournemouth
2025-04-05,liamdelap_ipswichtown,12.0,2.0,12.0,Liam Delap,Ipswich Town
2025-04-05,jorgenstrandlarsen_wolves,11.0,0.0,13.0,Jorgen Strand Larsen,Wolves
2025-04-05,rauljimenez_fulham,10.0,3.0,14.0,Raul Jimenez,Fulham
2025-04-05,brennanjohnson_tottenham,9.0,0.0,15.0,Brennan Johnson,Tottenham
2025-04-05,evanilson_bournemouth,9.0,0.0,16.0,Evanilson,Bournemouth
2025-04-05,luisdiaz_liverpool,9.0,0.0,17.0,Luis Diaz,Liverpool
2025-04-05,nicolasjackson_chelsea,9.0,0.0,18.0,Nicolas Jackson,Chelsea
2025-04-05,codygakpo_liverpool,8.0,0.0,19.0,Cody Gakpo,Liverpool
2025-04-05,dannywelbeck_brighton,8.0,0.0,20.0,Danny Welbeck,Brighton
2025-04-05,jarrodbowen_westham,8.0,1.0,21.0,Jarrod Bowen,West Ham
2025-04-05,joaopedro_brighton,8.0,3.0,22.0,Joao Pedro,Brighton
2025-04-05,kevinschade_brentford,7.0,0.0,23.0,Kevin Schade,Brentford
2025-04-06,mohamedsalah_liverpool,27.0,9.0,1.0,Mohamed Salah,Liverpool
2025-04-06,erlinghaaland_manchestercity,21.0,2.0,2.0,Erling Haaland,Manchester City
2025-04-06,alexanderisak_newcastleutd,20.0,2.0,3.0,Alexander Isak,Newcastle Utd
2025-04-06,chriswood_notthamforest,18.0,3.0,4.0,Chris Wood,Nott'ham Forest
2025-04-06,bryanmbeumo_brentford,16.0,5.0,5.0,Bryan Mbeumo,Brentford
2025-04-06,colepalmer_chelsea,14.0,3.0,6.0,Cole Palmer,Chelsea
2025-04-06,yoanewissa_brentford,14.0,0.0,7.0,Yoane Wissa,Brentford
2025-04-06,jeanphilippemateta_crystalpalace,13.0,2.0,8.0,Jean-Philippe Mateta,Crystal Palace
2025-04-06,matheuscunha_wolves,13.0,0.0,9.0,Matheus Cunha,Wolves
2025-04-06,olliewatkins_astonvilla,13.0,2.0,10.0,Ollie Watkins,Aston Villa
2025-04-06,justinkluivert_bournemouth,12.0,6.0,11.0,Justin Kluivert,Bournemouth
2025-04-06,liamdelap_ipswichtown,12.0,2.0,12.0,Liam Delap,Ipswich Town
2025-04-06,brennanjohnson_tottenham,11.0,0.0,13.0,Brennan Johnson,Tottenham
2025-04-06,jorgenstrandlarsen_wolves,11.0,0.0,14.0,Jorgen Strand Larsen,Wolves
2025-04-06,luisdiaz_liverpool,10.0,0.0,15.0,Luis Diaz,Liverpool
2025-04-06,rauljimenez_fulham,10.0,3.0,16.0,Raul Jimenez,Fulham
2025-04-06,evanilson_bournemouth,9.0,0.0,17.0,Evanilson,Bournemouth
2025-04-06,nicolasjackson_chelsea,9.0,0.0,18.0,Nicolas Jackson,Chelsea
2025-04-06,codygakpo_liverpool,8.0,0.0,19.0,Cody Gakpo,Liverpool
2025-04-06,dannywelbeck_brighton,8.0,0.0,20.0,Danny Welbeck,Brighton
2025-04-06,jarrodbowen_westham,8.0,1.0,21.0,Jarrod Bowen,West Ham
2025-04-06,joaopedro_brighton,8.0,3.0,22.0,Joao Pedro,Brighton
2025-04-06,kevinschade_brentford,7.0,0.0,23.0,Kevin Schade,Brentford
2025-04-12,mohamedsalah_liverpool,27.0,9.0,1.0,Mohamed Salah,Liverpool
2025-04-12,erlinghaaland_manchestercity,21.0,2.0,2.0,Erling Haaland,Manchester City
2025-04-12,alexanderisak_newcastleutd,20.0,2.0,3.0,Alexander Isak,Newcastle Utd
2025-04-12,chriswood_notthamforest,18.0,3.0,4.0,Chris Wood,Nott'ham Forest
2025-04-12,bryanmbeumo_brentford,16.0,5.0,5.0,Bryan Mbeumo,Brentford
2025-04-12,yoanewissa_brentford,15.0,0.0,6.0,Yoane Wissa,Brentford
2025-04-12,colepalmer_chelsea,14.0,3.0,7.0,Cole Palmer,Chelsea
2025-04-12,olliewatkins_astonvilla,14.0,2.0,8.0,Ollie Watkins,Aston Villa
2025-04-12,jeanphilippemateta_crystalpalace,13.0,2.0,9.0,Jean-Philippe Mateta,Crystal Palace
2025-04-12,matheuscunha_wolves,13.0,0.0,10.0,Matheus Cunha,Wolves
2025-04-12,justinkluivert_bournemouth,12.0,6.0,11.0,Justin Kluivert,Bournemouth
2025-04-12,liamdelap_ipswichtown,12.0,2.0,12.0,Liam Delap,Ipswich Town
2025-04-12,brennanjohnson_tottenham,11.0,0.0,13.0,Brennan Johnson,Tottenham
2025-04-12,jorgenstrandlarsen_wolves,11.0,0.0,14.0,Jorgen Strand Larsen,Wolves
2025-04-12,joaopedro_brighton,10.0,5.0,15.0,Joao Pedro,Brighton
2025-04-12,luisdiaz_liverpool,10.0,0.0,16.0,Luis Diaz,Liverpool
2025-04-12,rauljimenez_fulham,10.0,3.0,17.0,Raul Jimenez,Fulham
2025-04-12,evanilson_bournemouth,9.0,0.0,18.0,Evanilson,Bournemouth
2025-04-12,nicolasjackson_chelsea,9.0,0.0,19.0,Nicolas Jackson,Chelsea
2025-04-12,codygakpo_liverpool,8.0,0.0,20.0,Cody Gakpo,Liverpool
2025-04-12,dannywelbeck_brighton,8.0,0.0,21.0,Danny Welbeck,Brighton
2025-04-12,jarrodbowen_westham,8.0,1.0,22.0,Jarrod Bowen,West Ham
2025-04-12,kevinschade_brentford,7.0,0.0,23.0,Kevin Schade,Brentford
2025-04-13,mohamedsalah_liverpool,27.0,9.0,1.0,Mohamed Salah,Liverpool
2025-04-13,erlinghaaland_manchestercity,21.0,2.0,2.0,Erling Haaland,Manchester City
2025-04-13,alexanderisak_newcastleutd,20.0,2.0,3.0,Alexander Isak,Newcastle Utd
2025-04-13,chriswood_notthamforest,18.0,3.0,4.0,Chris Wood,Nott'ham Forest
2025-04-13,bryanmbeumo_brentford,16.0,5.0,5.0,Bryan Mbeumo,Brentford
2025-04-13,yoanewissa_brentford,15.0,0.0,6.0,Yoane Wissa,Brentford
2025-04-13,colepalmer_chelsea,14.0,3.0,7.0,Cole Palmer,Chelsea
2025-04-13,matheuscunha_wolves,14.0,0.0,8.0,Matheus Cunha,Wolves
2025-04-13,olliewatkins_astonvilla,14.0,2.0,9.0,Ollie Watkins,Aston Villa
2025-04-13,jeanphilippemateta_crystalpalace,13.0,2.0,10.0,Jean-Philippe Mateta,Crystal Palace
2025-04-13,jorgenstrandlarsen_wolves,12.0,0.0,11.0,Jorgen Strand Larsen,Wolves
2025-04-13,justinkluivert_bournemouth,12.0,6.0,12.0,Justin Kluivert,Bournemouth
2025-04-13,liamdelap_ipswichtown,12.0,2.0,13.0,Liam Delap,Ipswich Town
2025-04-13,brennanjohnson_tottenham,11.0,0.0,14.0,Brennan Johnson,Tottenham
2025-04-13,luisdiaz_liverpool,11.0,0.0,15.0,Luis Diaz,Liverpool
2025-04-13,joaopedro_brighton,10.0,5.0,16.0,Joao Pedro,Brighton
2025-04-13,rauljimenez_fulham,10.0,3.0,17.0,Raul Jimenez,Fulham
2025-04-13,evanilson_bournemouth,9.0,0.0,18.0,Evanilson,Bournemouth
2025-04-13,nicolasjackson_chelsea,9.0,0.0,19.0,Nicolas Jackson,Chelsea
2025-04-13,codygakpo_liverpool,8.0,0.0,20.0,Cody Gakpo,Liverpool
2025-04-13,dannywelbeck_brighton,8.0,0.0,21.0,Danny Welbeck,Brighton
2025-04-13,jarrodbowen_westham,8.0,1.0,22.0,Jarrod Bowen,West Ham
2025-04-13,kevinschade_brentford,7.0,0.0,23.0,Kevin Schade,Brentford
2025-04-16,mohamedsalah_liverpool,27.0,9.0,1.0,Mohamed Salah,Liverpool
2025-04-16,alexanderisak_newcastleutd,21.0,2.0,2.0,Alexander Isak,Newcastle Utd
2025-04-16,erlinghaaland_manchestercity,21.0,2.0,3.0,Erling Haaland,Manchester City
2025-04-16,chriswood_notthamforest,18.0,3.0,4.0,Chris Wood,Nott'ham Forest
2025-04-16,bryanmbeumo_brentford,16.0,5.0,5.0,Bryan Mbeumo,Brentford
2025-04-16,yoanewissa_brentford,15.0,0.0,6.0,Yoane Wissa,Brentford
2025-04-16,colepalmer_chelsea,14.0,3.0,7.0,Cole Palmer,Chelsea
2025-04-16,matheuscunha_wolves,14.0,0.0,8.0,Matheus Cunha,Wolves
2025-04-16,olliewatkins_astonvilla,14.0,2.0,9.0,Ollie Watkins,Aston Villa
2025-04-16,jeanphilippemateta_crystalpalace,13.0,2.0,10.0,Jean-Philippe Mateta,Crystal Palace
2025-04-16,jorgenstrandlarsen_wolves,12.0,0.0,11.0,Jorgen Strand Larsen,Wolves
2025-04-16,justinkluivert_bournemouth,12.0,6.0,12.0,Justin Kluivert,Bournemouth
2025-04-16,liamdelap_ipswichtown,12.0,2.0,13.0,Liam Delap,Ipswich Town
2025-04-16,brennanjohnson_tottenham,11.0,0.0,14.0,Brennan Johnson,Tottenham
2025-04-16,luisdiaz_liverpool,11.0,0.0,15.0,Luis Diaz,Liverpool
2025-04-16,joaopedro_brighton,10.0,5.0,16.0,Joao Pedro,Brighton
2025-04-16,rauljimenez_fulham,10.0,3.0,17.0,Raul Jimenez,Fulham
2025-04-16,evanilson_bournemouth,9.0,0.0,18.0,Evanilson,Bournemouth
2025-04-16,nicolasjackson_chelsea,9.0,0.0,19.0,Nicolas Jackson,Chelsea
2025-04-16,codygakpo_liverpool,8.0,0.0,20.0,Cody Gakpo,Liverpool
2025-04-16,dannywelbeck_brighton,8.0,0.0,21.0,Danny Welbeck,Brighton
2025-04-16,jarrodbowen_westham,8.0,1.0,22.0,Jarrod Bowen,West Ham
2025-04-16,kevinschade_brentford,7.0,0.0,23.0,Kevin Schade,Brentford
2025-04-19,mohamedsalah_liverpool,27.0,9.0,1.0,Mohamed Salah,Liverpool
2025-04-19,alexanderisak_newcastleutd,21.0,2.0,2.0,Alexander Isak,Newcastle Utd
2025-04-19,erlinghaaland_manchestercity,21.0,2.0,3.0,Erling Haaland,Manchester City
2025-04-19,bryanmbeumo_brentford,18.0,5.0,4.0,Bryan Mbeumo,Brentford
2025-04-19,chriswood_notthamforest,18.0,3.0,5.0,Chris Wood,Nott'ham Forest
2025-04-19,yoanewissa_brentford,16.0,0.0,6.0,Yoane Wissa,Brentford
2025-04-19,olliewatkins_astonvilla,15.0,2.0,7.0,Ollie Watkins,Aston Villa
2025-04-19,colepalmer_chelsea,14.0,3.0,8.0,Cole Palmer,Chelsea
2025-04-19,matheuscunha_wolves,14.0,0.0,9.0,Matheus Cunha,Wolves
2025-04-19,jeanphilippemateta_crystalpalace,13.0,2.0,10.0,Jean-Philippe Mateta,Crystal Palace
2025-04-19,jorgenstrandlarsen_wolves,12.0,0.0,11.0,Jorgen Strand Larsen,Wolves
2025-04-19,justinkluivert_bournemouth,12.0,6.0,12.0,Justin Kluivert,Bournemouth
2025-04-19,liamdelap_ipswichtown,12.0,2.0,13.0,Liam Delap,Ipswich Town
2025-04-19,brennanjohnson_tottenham,11.0,0.0,14.0,Brennan Johnson,Tottenham
2025-04-19,luisdiaz_liverpool,11.0,0.0,15.0,Luis Diaz,Liverpool
2025-04-19,joaopedro_brighton,10.0,5.0,16.0,Joao Pedro,Brighton
2025-04-19,rauljimenez_fulham,10.0,3.0,17.0,Raul Jimenez,Fulham
2025-04-19,dannywelbeck_brighton,9.0,0.0,18.0,Danny Welbeck,Brighton
2025-04-19,evanilson_bournemouth,9.0,0.0,19.0,Evanilson,Bournemouth
2025-04-19,jarrodbowen_westham,9.0,1.0,20.0,Jarrod Bowen,West Ham
2025-04-19,nicolasjackson_chelsea,9.0,0.0,21.0,Nicolas Jackson,Chelsea
2025-04-19,codygakpo_liverpool,8.0,0.0,22.0,Cody Gakpo,Liverpool
2025-04-19,kevinschade_brentford,7.0,0.0,23.0,Kevin Schade,Brentford
2025-04-21,mohamedsalah_liverpool,27.0,9.0,1.0,Mohamed Salah,Liverpool
2025-04-21,alexanderisak_newcastleutd,21.0,2.0,2.0,Alexander Isak,Newcastle Utd
2025-04-21,erlinghaaland_manchestercity,21.0,2.0,3.0,Erling Haaland,Manchester City
2025-04-21,chriswood_notthamforest,19.0,3.0,4.0,Chris Wood,Nott'ham Forest
2025-04-21,bryanmbeumo_brentford,18.0,5.0,5.0,Bryan Mbeumo,Brentford
2025-04-21,yoanewissa_brentford,16.0,0.0,6.0,Yoane Wissa,Brentford
2025-04-21,olliewatkins_astonvilla,15.0,2.0,7.0,Ollie Watkins,Aston Villa
2025-04-21,colepalmer_chelsea,14.0,3.0,8.0,Cole Palmer,Chelsea
2025-04-21,matheuscunha_wolves,14.0,0.0,9.0,Matheus Cunha,Wolves
2025-04-21,jeanphilippemateta_crystalpalace,13.0,2.0,10.0,Jean-Philippe Mateta,Crystal Palace
2025-04-21,jorgenstrandlarsen_wolves,12.0,0.0,11.0,Jorgen Strand Larsen,Wolves
2025-04-21,justinkluivert_bournemouth,12.0,6.0,12.0,Justin Kluivert,Bournemouth
2025-04-21,liamdelap_ipswichtown,12.0,2.0,13.0,Liam Delap,Ipswich Town
2025-04-21,brennanjohnson_tottenham,11.0,0.0,14.0,Brennan Johnson,Tottenham
2025-04-21,luisdiaz_liverpool,11.0,0.0,15.0,Luis Diaz,Liverpool
2025-04-21,joaopedro_brighton,10.0,5.0,16.0,Joao Pedro,Brighton
2025-04-21,rauljimenez_fulham,10.0,3.0,17.0,Raul Jimenez,Fulham
2025-04-21,dannywelbeck_brighton,9.0,0.0,18.0,Danny Welbeck,Brighton
2025-04-21,evanilson_bournemouth,9.0,0.0,19.0,Evanilson,Bournemouth
2025-04-21,jarrodbowen_westham,9.0,1.0,20.0,Jarrod Bowen,West Ham
2025-04-21,nicolasjackson_chelsea,9.0,0.0,21.0,Nicolas Jackson,Chelsea
2025-04-21,codygakpo_liverpool,8.0,0.0,22.0,Cody Gakpo,Liverpool
2025-04-21,kevinschade_brentford,7.0,0.0,23.0,Kevin Schade,Brentford
2025-04-23,mohamedsalah_liverpool,27.0,9.0,1.0,Mohamed Salah,Liverpool
2025-04-23,alexanderisak_newcastleutd,21.0,2.0,2.0,Alexander Isak,Newcastle Utd
2025-04-23,erlinghaaland_manchestercity,21.0,2.0,3.0,Erling Haaland,Manchester City
2025-04-23,chriswood_notthamforest,19.0,3.0,4.0,Chris Wood,Nott'ham Forest
2025-04-23,bryanmbeumo_brentford,18.0,5.0,5.0,Bryan Mbeumo,Brentford
2025-04-23,yoanewissa_brentford,16.0,0.0,6.0,Yoane Wissa,Brentford
2025-04-23,olliewatkins_astonvilla,15.0,2.0,7.0,Ollie Watkins,Aston Villa
2025-04-23,colepalmer_chelsea,14.0,3.0,8.0,Cole Palmer,Chelsea
2025-04-23,jeanphilippemateta_crystalpalace,14.0,2.0,9.0,Jean-Philippe Mateta,Crystal Palace
2025-04-23,matheuscunha_wolves,14.0,0.0,10.0,Matheus Cunha,Wolves
2025-04-23,jorgenstrandlarsen_wolves,12.0,0.0,11.0,Jorgen Strand Larsen,Wolves
2025-04-23,justinkluivert_bournemouth,12.0,6.0,12.0,Justin Kluivert,Bournemouth
2025-04-23,liamdelap_ipswichtown,12.0,2.0,13.0,Liam Delap,Ipswich Town
2025-04-23,brennanjohnson_tottenham,11.0,0.0,14.0,Brennan Johnson,Tottenham
2025-04-23,luisdiaz_liverpool,11.0,0.0,15.0,Luis Diaz,Liverpool
2025-04-23,joaopedro_brighton,10.0,5.0,16.0,Joao Pedro,Brighton
2025-04-23,rauljimenez_fulham,10.0,3.0,17.0,Raul Jimenez,Fulham
2025-04-23,dannywelbeck_brighton,9.0,0.0,18.0,Danny Welbeck,Brighton
2025-04-23,evanilson_bournemouth,9.0,0.0,19.0,Evanilson,Bournemouth
2025-04-23,jarrodbowen_westham,9.0,1.0,20.0,Jarrod Bowen,West Ham
2025-04-23,nicolasjackson_chelsea,9.0,0.0,21.0,Nicolas Jackson,Chelsea
2025-04-23,codygakpo_liverpool,8.0,0.0,22.0,Cody Gakpo,Liverpool
2025-04-23,kevinschade_brentford,7.0,0.0,23.0,Kevin Schade,Brentford
2025-04-26,mohamedsalah_liverpool,27.0,9.0,1.0,Mohamed Salah,Liverpool
2025-04-26,alexanderisak_newcastleutd,22.0,3.0,2.0,Alexander Isak,Newcastle Utd
2025-04-26,erlinghaaland_manchestercity,21.0,2.0,3.0,Erling Haaland,Manchester City
2025-04-26,chriswood_notthamforest,19.0,3.0,4.0,Chris Wood,Nott'ham Forest
2025-04-26,bryanmbeumo_brentford,18.0,5.0,5.0,Bryan Mbeumo,Brentford
2025-04-26,yoanewissa_brentford,16.0,0.0,6.0,Yoane Wissa,Brentford
2025-04-26,matheuscunha_wolves,15.0,0.0,7.0,Matheus Cunha,Wolves
2025-04-26,olliewatkins_astonvilla,15.0,2.0,8.0,Ollie Watkins,Aston Villa
2025-04-26,colepalmer_chelsea,14.0,3.0,9.0,Cole Palmer,Chelsea
2025-04-26,jeanphilippemateta_crystalpalace,14.0,2.0,10.0,Jean-Philippe Mateta,Crystal Palace
2025-04-26,jorgenstrandlarsen_wolves,13.0,0.0,11.0,Jorgen Strand Larsen,Wolves
2025-04-26,justinkluivert_bournemouth,12.0,6.0,12.0,Justin Kluivert,Bournemouth
2025-04-26,liamdelap_ipswichtown,12.0,2.0,13.0,Liam Delap,Ipswich Town
2025-04-26,brennanjohnson_tottenham,11.0,0.0,14.0,Brennan Johnson,Tottenham
2025-04-26,luisdiaz_liverpool,11.0,0.0,15.0,Luis Diaz,Liverpool
2025-04-26,joaopedro_brighton,10.0,5.0,16.0,Joao Pedro,Brighton
2025-04-26,nicolasjackson_chelsea,10.0,0.0,17.0,Nicolas Jackson,Chelsea
2025-04-26,rauljimenez_fulham,10.0,3.0,18.0,Raul Jimenez,Fulham
2025-04-26,dannywelbeck_brighton,9.0,0.0,19.0,Danny Welbeck,Brighton
2025-04-26,evanilson_bournemouth,9.0,0.0,20.0,Evanilson,Bournemouth
2025-04-26,jarrodbowen_westham,9.0,1.0,21.0,Jarrod Bowen,West Ham
2025-04-26,codygakpo_liverpool,8.0,0.0,22.0,Cody Gakpo,Liverpool
2025-04-26,kevinschade_brentford,7.0,0.0,23.0,Kevin Schade,Brentford
2025-04-27,mohamedsalah_liverpool,28.0,9.0,1.0,Mohamed Salah,Liverpool
2025-04-27,alexanderisak_newcastleutd,22.0,3.0,2.0,Alexander Isak,Newcastle Utd
2025-04-27,erlinghaaland_manchestercity,21.0,2.0,3.0,Erling Haaland,Manchester City
2025-04-27,chriswood_notthamforest,19.0,3.0,4.0,Chris Wood,Nott'ham Forest
2025-04-27,bryanmbeumo_brentford,18.0,5.0,5.0,Bryan Mbeumo,Brentford
2025-04-27,yoanewissa_brentford,16.0,0.0,6.0,Yoane Wissa,Brentford
2025-04-27,matheuscunha_wolves,15.0,0.0,7.0,Matheus Cunha,Wolves
2025-04-27,olliewatkins_astonvilla,15.0,2.0,8.0,Ollie Watkins,Aston Villa
2025-04-27,colepalmer_chelsea,14.0,3.0,9.0,Cole Palmer,Chelsea
2025-04-27,jeanphilippemateta_crystalpalace,14.0,2.0,10.0,Jean-Philippe Mateta,Crystal Palace
2025-04-27,jorgenstrandlarsen_wolves,13.0,0.0,11.0,Jorgen Strand Larsen,Wolves
2025-04-27,justinkluivert_bournemouth,12.0,6.0,12.0,Justin Kluivert,Bournemouth
2025-04-27,liamdelap_ipswichtown,12.0,2.0,13.0,Liam Delap,Ipswich Town
2025-04-27,luisdiaz_liverpool,12.0,0.0,14.0,Luis Diaz,Liverpool
2025-04-27,brennanjohnson_tottenham,11.0,0.0,15.0,Brennan Johnson,Tottenham
2025-04-27,joaopedro_brighton,10.0,5.0,16.0,Joao Pedro,Brighton
2025-04-27,nicolasjackson_chelsea,10.0,0.0,17.0,Nicolas Jackson,Chelsea
2025-04-27,rauljimenez_fulham,10.0,3.0,18.0,Raul Jimenez,Fulham
2025-04-27,codygakpo_liverpool,9.0,0.0,19.0,Cody Gakpo,Liverpool
2025-04-27,dannywelbeck_brighton,9.0,0.0,20.0,Danny Welbeck,Brighton
2025-04-27,evanilson_bournemouth,9.0,0.0,21.0,Evanilson,Bournemouth
2025-04-27,jarrodbowen_westham,9.0,1.0,22.0,Jarrod Bowen,West Ham
2025-04-27,kevinschade_brentford,7.0,0.0,23.0,Kevin Schade,Brentford
2025-05-01,mohamedsalah_liverpool,28.0,9.0,1.0,Mohamed Salah,Liverpool
2025-05-01,alexanderisak_newcastleutd,22.0,3.0,2.0,Alexander Isak,Newcastle Utd
2025-05-01,erlinghaaland_manchestercity,21.0,2.0,3.0,Erling Haaland,Manchester City
2025-05-01,chriswood_notthamforest,19.0,3.0,4.0,Chris Wood,Nott'ham Forest
2025-05-01,bryanmbeumo_brentford,18.0,5.0,5.0,Bryan Mbeumo,Brentford
2025-05-01,yoanewissa_brentford,17.0,0.0,6.0,Yoane Wissa,Brentford
2025-05-01,matheuscunha_wolves,15.0,0.0,7.0,Matheus Cunha,Wolves
2025-05-01,olliewatkins_astonvilla,15.0,2.0,8.0,Ollie Watkins,Aston Villa
2025-05-01,colepalmer_chelsea,14.0,3.0,9.0,Cole Palmer,Chelsea
2025-05-01,jeanphilippemateta_crystalpalace,14.0,2.0,10.0,Jean-Philippe Mateta,Crystal Palace
2025-05-01,jorgenstrandlarsen_wolves,13.0,0.0,11.0,Jorgen Strand Larsen,Wolves
2025-05-01,justinkluivert_bournemouth,12.0,6.0,12.0,Justin Kluivert,Bournemouth
2025-05-01,liamdelap_ipswichtown,12.0,2.0,13.0,Liam Delap,Ipswich Town
2025-05-01,luisdiaz_liverpool,12.0,0.0,14.0,Luis Diaz,Liverpool
2025-05-01,brennanjohnson_tottenham,11.0,0.0,15.0,Brennan Johnson,Tottenham
2025-05-01,joaopedro_brighton,10.0,5.0,16.0,Joao Pedro,Brighton
2025-05-01,nicolasjackson_chelsea,10.0,0.0,17.0,Nicolas Jackson,Chelsea
2025-05-01,rauljimenez_fulham,10.0,3.0,18.0,Raul Jimenez,Fulham
2025-05-01,codygakpo_liverpool,9.0,0.0,19.0,Cody Gakpo,Liverpool
2025-05-01,dannywelbeck_brighton,9.0,0.0,20.0,Danny Welbeck,Brighton
2025-05-01,evanilson_bournemouth,9.0,0.0,21.0,Evanilson,Bournemouth
2025-05-01,jarrodbowen_westham,9.0,1.0,22.0,Jarrod Bowen,West Ham
2025-05-01,kevinschade_brentford,8.0,0.0,23.0,Kevin Schade,Brentford
2025-05-03,mohamedsalah_liverpool,28.0,9.0,1.0,Mohamed Salah,Liverpool
2025-05-03,alexanderisak_newcastleutd,22.0,3.0,2.0,Alexander Isak,Newcastle Utd
2025-05-03,erlinghaaland_manchestercity,21.0,2.0,3.0,Erling Haaland,Manchester City
2025-05-03,chriswood_notthamforest,19.0,3.0,4.0,Chris Wood,Nott'ham Forest
2025-05-03,bryanmbeumo_brentford,18.0,5.0,5.0,Bryan Mbeumo,Brentford
2025-05-03,yoanewissa_brentford,17.0,0.0,6.0,Yoane Wissa,Brentford
